doi,title,type,publisher
10.11647/obp.0114.02,2. Crossing Economic and Cultural Boundaries: Tajik Middlemen in the Translocal Dubai Business Sector,book-chapter,Open Book Publishers
10.11647/obp.0114.03,3. Sacred Lineages in Central Asia: Translocality and Identity,book-chapter,Open Book Publishers
10.11647/obp.0114.04,4. Explicating Translocal Organization of Everyday Life: Stories from Rural Uzbekistan,book-chapter,Open Book Publishers
10.11647/obp.0114.05,5. A Sense of Multiple Belonging: Translocal Relations and Narratives of Change Within a Dungan Community,book-chapter,Open Book Publishers
10.11647/obp.0114.06,6. ‘New History’ as a Translocal Field,book-chapter,Open Book Publishers
10.11647/obp.0114.07,7. Informal Trade and Globalization in the Caucasus and Post-Soviet Eurasia,book-chapter,Open Book Publishers
10.11647/obp.0114.08,"8. The Economics of Translocality – Epistemographic Observations from Fieldwork In(-Between) Russia, China, and Kyrgyzstan",book-chapter,Open Book Publishers
10.11647/obp.0114.09,"9. iPhones, Emotions, Mediations: Tracing Translocality in the Pious Endeavours of Tajik Migrants in the United Arab Emirates",book-chapter,Open Book Publishers
10.11647/obp.0114.12,Preface,book-chapter,Open Book Publishers
10.11647/obp.0114.13,Foreword,book-chapter,Open Book Publishers
10.11647/obp.0114.14,"Introduction – Mobilities, Boundaries, and Travelling Ideas Beyond Central Asia and the Caucasus: A Translocal Perspective",book-chapter,Open Book Publishers
10.11647/obp.0118.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0118.02,The Jewish Unions in America: Pages of History and Memories,book-chapter,Open Book Publishers
10.11647/obp.0120.01,1. The Rocky Road to Ulysses,book-chapter,Open Book Publishers
10.11647/obp.0120.02,2. ‘He chronicled with patience’: Early Joycean Progressions Between Non-Fiction and Fiction,book-chapter,Open Book Publishers
10.11647/obp.0120.03,3. James Joyce Interpreneur,book-chapter,Open Book Publishers
10.11647/obp.0120.04,4. Structures of Memory and Orientation: Steering a Course Through Wandering Rocks,book-chapter,Open Book Publishers
10.11647/obp.0120.05,5. Editing Text–Editing Work,book-chapter,Open Book Publishers
10.11647/obp.0120.06,6. Theorizing the Digital Scholarly Edition,book-chapter,Open Book Publishers
10.11647/obp.0120.07,7. Thoughts on Scholarly Editing,book-chapter,Open Book Publishers
10.11647/obp.0120.08,8. Beyond Author-Centricity in Scholarly Editing,book-chapter,Open Book Publishers
10.11647/obp.0120.10,10. The Draft Manuscript as Material Foundation for Genetic Editing and Genetic Criticism,book-chapter,Open Book Publishers
10.11647/obp.0120.11,"11. A Tale of Two Texts: Or, How One Might Edit Virginia Woolf’s To the Lighthouse",book-chapter,Open Book Publishers
10.11647/obp.0120.12,12. Auto-Palimpsests: Virginia Woolf’s Late Drafting of Her Early Life,book-chapter,Open Book Publishers
10.11647/obp.0120.13,13. From Memory to Fiction: An Essay in Genetic Criticism,book-chapter,Open Book Publishers
10.11647/obp.0120.14,14. Johann Sebastian Bach’s Two-Choir Passion,book-chapter,Open Book Publishers
10.11647/obp.0120.15,15. Argument into Design: Editions as a Sub-Species of the Printed Book,book-chapter,Open Book Publishers
10.11647/obp.0120.16,"16. Cultural versus Editorial Canonising: The Cases of Shakespeare, of Joyce",book-chapter,Open Book Publishers
10.11647/obp.0120.17,Foreword,book-chapter,Open Book Publishers
10.11647/obp.0135.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0135.02,How Yeats Learned to Scan,book-chapter,Open Book Publishers
10.11647/obp.0135.03,EASTER 1916,book-chapter,Open Book Publishers
10.11647/obp.0135.04,The Invisible Hypnotist: Myth and Spectre in Some Post-1916 Poems and Plays by W. B. Yeats,book-chapter,Open Book Publishers
10.11647/obp.0135.05,‘Satan Smut & Co’: Yeats and the Suppression of Evil Literature in the Early Years of the Free State,book-chapter,Open Book Publishers
10.11647/obp.0135.06,"‘Uttering, Mastering it’? Yeats’s Tower, Lady Gregory’s Ballylee, and the Eviction of 1888",book-chapter,Open Book Publishers
10.11647/obp.0135.07,"Fighting Spirits: W. B. Yeats, Ezra Pound, and the Ghosts of The Winding Stair (1929)",book-chapter,Open Book Publishers
10.11647/obp.0135.08,W. B. Yeats and the Problem of Belief,book-chapter,Open Book Publishers
10.11647/obp.0135.09,Charles Williams and W. B. Yeats,book-chapter,Open Book Publishers
10.11647/obp.0135.10,Shakespeare in Purgatory:‘A Scene of Tragic Intensity’,book-chapter,Open Book Publishers
10.11647/obp.0135.11,The Textual History of Yeats’s On the Boiler,book-chapter,Open Book Publishers
10.11647/obp.0135.12,Maud Gonne’s Fictional Affair: ‘A Life’s Sketch’,book-chapter,Open Book Publishers
10.11647/obp.0135.13,Conflicted Legacies: Yeats’s Intentions and Editorial Theory,book-chapter,Open Book Publishers
10.11647/obp.0135.14,"‘Both Beautiful, One a Gazelle’: A Review Essay",book-chapter,Open Book Publishers
10.11647/obp.0135.15,"W. B. Yeats, On Baile’s Strand: Manuscript Materials, ed. by Jared Curtis and Declan Kiely",book-chapter,Open Book Publishers
10.11647/obp.0135.16,"W. David Soud, Divine Cartographies: God, History and Poeisis in W. B. Yeats, David Jones, and T. S. Eliot",book-chapter,Open Book Publishers
10.11647/obp.0135.17,"Yeats, Philosophy, and the Occult, ed. by Matthew Gibson and Neil Mann",book-chapter,Open Book Publishers
10.11647/obp.0135.18,"Alexander Bubb, Meeting Without Knowing It: Kipling and Yeats at the Fin de Siècle",book-chapter,Open Book Publishers
10.11647/obp.0135.19,"Emily C. Bloom, The Wireless Past: Anglo-Irish Writers and the BBC, 1931–1968",book-chapter,Open Book Publishers
10.11647/obp.0135.20,"Ezra Pound, Posthumous Cantos, ed. by Massimo Bacigalupo",book-chapter,Open Book Publishers
10.11647/obp.0135.21,"Adrian Frazier, The Adulterous Muse: Maud Gonne, Lucien Millevoye and W. B. Yeats",book-chapter,Open Book Publishers
10.11647/obp.0137.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0137.02,2. A Short Biographical Note,book-chapter,Open Book Publishers
10.11647/obp.0137.03,3. Khasi Folktales About Darkness and Light,book-chapter,Open Book Publishers
10.11647/obp.0137.04,4. Ki Symboh Ksiar – Grains of Gold,book-chapter,Open Book Publishers
10.11647/obp.0137.05,5. Ka Persyntiew – The Flower Garden,book-chapter,Open Book Publishers
10.11647/obp.0137.06,6. Pyrthei Mariang – The Natural World,book-chapter,Open Book Publishers
10.11647/obp.0137.07,7. U Lyoh–The Cloud,book-chapter,Open Book Publishers
10.11647/obp.0137.08,8. U Rngiew – The Dark One,book-chapter,Open Book Publishers
10.11647/obp.0137.09,9. U Simpyllieng – The Rainbow,book-chapter,Open Book Publishers
10.11647/obp.0137.10,10. Ka Ïing I Mei – Home,book-chapter,Open Book Publishers
10.11647/obp.0137.11,11. Ka Meirilung – Gentle Motherland,book-chapter,Open Book Publishers
10.11647/obp.0137.12,12. Lum Lamare – Lamare Peak,book-chapter,Open Book Publishers
10.11647/obp.0137.13,13. Ka Aïom Ksiar – Season of Gold,book-chapter,Open Book Publishers
10.11647/obp.0137.14,Preface,book-chapter,Open Book Publishers
10.11647/obp.0140.01,The End and the Beginning. The Book of My Life,book-chapter,Open Book Publishers
10.11647/obp.0140.02,Supplement to The End and the Beginning,book-chapter,Open Book Publishers
10.11647/obp.0140.03,Notes on Persons and Events Mentioned in the Memoir,book-chapter,Open Book Publishers
10.11647/obp.0140.05,Our Daughters the Nazi Girls. A Synopsis in English,book-chapter,Open Book Publishers
10.11647/obp.0140.06,Remembering Hermynia Zur Mühlen: A Tribute,book-chapter,Open Book Publishers
10.11647/obp.0140.08,Image Portfolio,book-chapter,Open Book Publishers
10.11647/obp.0107.03,3. The Philosophy and Science of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.05,5. From Correlates to Theories of Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.09,9. Predictions and Deductions about Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0107.13,"Appendix: Definitions, Assumptions, Lemmas and Constraints",book-chapter,Open Book Publishers
10.11647/obp.0114.10,10. Translocality and the Folding of Post-Soviet Urban Space in Bishkek: Hijrah from ‘Botanika’ to ‘Botanicheskii Jamaat’,book-chapter,Open Book Publishers
10.11647/obp.0120.09,9. Sourcing and Editing Shakespeare: The Bibliographical Fallacy,book-chapter,Open Book Publishers
10.11647/obp.0126.01,1. Faust and the Cannibals: Geographical Horizons in the Sixteenth Century,book-chapter,Open Book Publishers
10.11647/obp.0126.02,2. “Errand into the Wilderness”: The American Careers of Some Cambridge Divines in the Pre-Commonwealth Era,book-chapter,Open Book Publishers
10.11647/obp.0126.03,3. At Home in the World: Scholars and Scientists Expanding Horizons,book-chapter,Open Book Publishers
10.11647/obp.0126.04,4. In the Wake of Captain Cook: Global vs. Humanistic Education in the Age of Goethe,book-chapter,Open Book Publishers
10.11647/obp.0126.05,5. Opening Goethe’s Weimar to the World: Travellers from Great Britain and America,book-chapter,Open Book Publishers
10.11647/obp.0126.06,6. In “A Far-Off Land”: B. Traven’s Mexican Stories,book-chapter,Open Book Publishers
10.11647/obp.0126.07,7. Nightmare and Utopia: Extraterrestrial Worlds from Galileo to Goethe,book-chapter,Open Book Publishers
10.11647/obp.0126.08,8. Lessing’s Science: Exploring Life in the Universe,book-chapter,Open Book Publishers
10.11647/obp.0126.09,9. A Saint With Blood on her Hands: Schiller’s Joan of Arc,book-chapter,Open Book Publishers
10.11647/obp.0126.10,10. The Curse of Good Deeds: Schiller’s William Tell,book-chapter,Open Book Publishers
10.11647/obp.0126.11,11. Revelation or Deceit?: Last Words in Detective Novels,book-chapter,Open Book Publishers
10.11647/obp.0126.12,12. Genius and Insanity: Nietzsche’s Collapse as Seen from Paraguay,book-chapter,Open Book Publishers
10.11647/obp.0126.13,Introduction: From the Interior of Continents to the Interior of the Mind,book-chapter,Open Book Publishers
10.11647/obp.0131.01,1. AMPHIBIAN CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0131.02,2. BAT CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0131.04,4. FARMLAND CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0131.05,5. FOREST CONSERVATION,book-chapter,Open Book Publishers
10.11647/obp.0131.13,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0133.01,1. Nietzsches Neubestimmung der Wahrheit,book-chapter,Open Book Publishers
10.11647/obp.0133.02,2. Nietzsches Neubestimmung der Philosophie,book-chapter,Open Book Publishers
10.11647/obp.0133.03,3. Zeit der Vorstellung. Nietzsches Vorstellung der Zeit,book-chapter,Open Book Publishers
10.11647/obp.0133.04,"4. Darwin, Darwinismus, Nietzsche. Zum Problem der Evolution",book-chapter,Open Book Publishers
10.11647/obp.0133.05,"5. Geist. Hegel, Nietzsche und die Gegenwart",book-chapter,Open Book Publishers
10.11647/obp.0133.06,6. Nietzsches Verzeitlichung des Denkens,book-chapter,Open Book Publishers
10.11647/obp.0133.07,7. Nietzsches Zeichen,book-chapter,Open Book Publishers
10.11647/obp.0133.08,"8. Nietzsches und Luhmanns Aufklärung der Aufklärung: Der Verzicht auf ,die Vernunft’",book-chapter,Open Book Publishers
10.11647/obp.0133.10,10. Anti-Lehren. Szene und Lehre in Friedrich Nietzsches Also sprach Zarathustra,book-chapter,Open Book Publishers
10.11647/obp.0133.11,"11. Der See des Menschen, das Meer des Übermenschen und der Brunnen des Geistes. Fluss und Fassung einer Metapher Friedrich Nietzsches",book-chapter,Open Book Publishers
10.11647/obp.0133.12,12. Oh Mensch! Gieb Acht! Kontextuelle Interpretation des Mitternachts-Lieds aus Nietzsches Also sprach Zarathustra,book-chapter,Open Book Publishers
10.11647/obp.0133.13,13. Affekte und Moral. Nietzsches Umwertung auch der Affekte,book-chapter,Open Book Publishers
10.11647/obp.0133.14,"14. Die Nöte des Lebens und die Freiheit für andere Moralen.
Nietzsches Moralkritik und Nietzsches Ethik",book-chapter,Open Book Publishers
10.11647/obp.0133.15,15. Schuld und Rang. Nietzsches Vorschlag zur Überwindung des Schuldkomplexes,book-chapter,Open Book Publishers
10.11647/obp.0133.16,"16. Nietzsche, die Juden und Europa",book-chapter,Open Book Publishers
10.11647/obp.0133.17,17. Nietzsches Kritik der Toleranz,book-chapter,Open Book Publishers
10.11647/obp.0133.18,18. Zum zeitlichen Frieden,book-chapter,Open Book Publishers
10.11647/obp.0133.19,"19. Schicksal Nietzsche? Zu Nietzsches Selbsteinschätzung als Schicksal der Philosophie und der Menschheit (Ecce homo, Warum ich ein Schicksal bin 1)",book-chapter,Open Book Publishers
10.11647/obp.0133.20,20. Nietzsches Zukunft,book-chapter,Open Book Publishers
10.11647/obp.0133.21,21. Nietzsches Scherze,book-chapter,Open Book Publishers
10.11647/obp.0133.22,Einleitung,book-chapter,Open Book Publishers
10.11647/obp.0134.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0139.01,1. Just going to hospital,book-chapter,Open Book Publishers
10.11647/obp.0139.02,"2. Undocumented migrants, healthcare and health",book-chapter,Open Book Publishers
10.11647/obp.0139.03,3. Telling stories about healthcare for undocumented migrants,book-chapter,Open Book Publishers
10.11647/obp.0139.04,4. Settling in,book-chapter,Open Book Publishers
10.11647/obp.0139.05,5. The NGO and its network,book-chapter,Open Book Publishers
10.11647/obp.0139.06,6. Insurance,book-chapter,Open Book Publishers
10.11647/obp.0139.07,7. Healthcare for undocumented migrants,book-chapter,Open Book Publishers
10.11647/obp.0144.02,2. The Publisher: Grigorii Blagosvetlov,book-chapter,Open Book Publishers
10.11647/obp.0144.08,8. Science of the Future: With and Without Galton,book-chapter,Open Book Publishers
10.11647/obp.0156.01,Preface and Acknowledgements,book-chapter,Open Book Publishers
10.11647/obp.0156.02,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0156.03,Text,book-chapter,Open Book Publishers
